This is a data file
1.59508, 1.59508, 1.59508, 1.59508, 1.59508, 1.59508, 1.59508, 1.59508, 1.59508, 1.59508, 1.59508, 1.59508, 1.59508, 1.59508, 40.37137, 30.88135, 25.02327, 21.51302, 19.03389, 15.8738, 14.53943, 13.61661, 12.14534, 11.34569, 10.60342, 9.630732, 9.019484, 8.564511, 8.157394, 7.73815, 1.671968, 1.59508, 
1.59508, 1.59508, 1.59508, 1.59508, 1.59508, 1.59508, 1.59508, 1.59508, 1.59508, 1.59508, 1.59508, 1.59508, 1.59508, 1.59508, 40.88855, 31.24915, 25.03149, 21.49213, 18.99936, 15.81125, 14.62302, 13.63791, 12.2549, 11.38519, 10.64395, 9.678661, 9.042065, 8.593563, 8.190066, 7.705136, 1.671968, 1.59508, 
1.59508, 1.59508, 1.59508, 1.59508, 1.59508, 1.59508, 1.59508, 1.59508, 1.59508, 1.59508, 1.59508, 1.59508, 1.59508, 1.59508, 40.36526, 30.91191, 24.98782, 21.55352, 19.02335, 15.75308, 14.7035, 13.63885, 12.36626, 11.42549, 10.64452, 9.731991, 9.043909, 8.595224, 8.161372, 7.680418, 1.671968, 1.59508, 
1.59508, 1.59508, 1.59508, 1.59508, 1.59508, 1.59508, 1.59508, 1.59508, 1.59508, 1.59508, 1.59508, 1.59508, 1.59508, 1.59508, 40.10019, 30.81579, 25.04596, 21.60911, 17.2197, 15.82444, 14.74161, 13.63972, 12.45982, 11.46665, 10.64504, 9.799926, 9.050011, 8.597229, 8.124309, 7.655374, 1.671968, 1.59508, 
1.59508, 1.59508, 1.59508, 1.59508, 1.59508, 1.59508, 1.59508, 1.59508, 1.59508, 1.59508, 1.59508, 1.59508, 1.59508, 1.59508, 39.97817, 31.14702, 25.2004, 21.81424, 17.30588, 15.89791, 14.77609, 13.64046, 12.40771, 11.46097, 10.64098, 9.868995, 9.108566, 8.594579, 8.087435, 7.630147, 7.191253, 1.595079, 
1.595079, 1.595079, 1.595079, 1.595079, 1.595079, 1.595079, 1.595079, 1.595079, 1.595079, 1.595079, 1.595079, 1.595079, 1.595079, 1.595079, 39.89851, 31.12607, 25.40627, 21.87656, 17.35932, 15.80954, 14.78399, 13.64107, 12.35603, 11.43086, 10.62207, 9.906229, 9.159271, 8.552844, 8.050685, 7.60465, 7.189201, 1.595079, 
1.595079, 1.595079, 1.595079, 1.595079, 1.595079, 1.595079, 1.595079, 1.595079, 1.595079, 1.595079, 1.595079, 1.595079, 1.595079, 1.595079, 39.62953, 31.3003, 25.65763, 21.84506, 17.865, 15.65151, 14.76875, 13.63031, 12.31152, 11.4011, 10.60321, 9.924071, 9.181903, 8.529516, 8.018044, 7.574165, 7.198813, 1.595079, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41.94844, 31.94566, 26.95908, 22.31953, 19.36551, 15.75229, 14.88093, 13.87976, 12.51383, 11.53607, 10.73757, 10.0431, 9.341286, 8.625301, 8.098698, 7.638147, 7.280955, 1.59508, 
1.59508, 1.59508, 1.59508, 1.59508, 1.59508, 1.59508, 1.59508, 1.59508, 1.59508, 1.59508, 1.59508, 1.59508, 1.59508, 1.59508, 43.38858, 31.82559, 26.96097, 22.32956, 19.37583, 15.78243, 14.88078, 13.83632, 12.4912, 11.5063, 10.73836, 10.03657, 9.360158, 8.626916, 8.084707, 7.651572, 7.318025, 6.980179, 
6.980179, 6.980179, 6.980179, 6.980179, 6.980179, 6.980179, 6.980179, 6.980179, 6.980179, 6.980179, 6.980179, 6.980179, 6.980179, 6.980179, 43.39147, 31.83961, 26.96206, 22.52024, 19.39804, 15.85983, 14.92535, 13.84799, 12.47446, 11.47679, 10.74386, 10.04185, 9.361046, 8.627668, 8.070534, 7.677492, 7.34866, 7.013985, 
